1000	0
2000	0
3000	999000
4000	0
5000	998000
6000	996000
7000	93000
8000	997000
9000	2463000
10000	1000000
11000	999000
12000	999000
13000	996000
14000	1995000
15000	996000
16000	0
17000	998000
18000	1996000
19000	1017000
20000	2722000
21000	999000
22000	1996000
23000	2024000
24000	996000
25000	3426000
26000	4995000
27000	0
28000	1001000
29000	4793000
30000	5910000
31000	996000
32000	0
33000	5702000
34000	1008000
35000	1994000
36000	4351000
37000	1006000
38000	3601000
39000	2097000
40000	6504000
41000	2559000
42000	7183000
43000	1000000
44000	7273000
45000	7365000
46000	999000
47000	7248000
48000	998000
49000	7759000
50000	0
51000	7073000
52000	7076000
53000	14600000
54000	1014000
55000	5567000
56000	8559000
57000	999000
58000	4602000
59000	8448000
60000	2028000
61000	4837000
62000	10016000
63000	0
64000	7259000
65000	9409000
66000	0
67000	3498000
68000	9708000
69000	0
70000	2768000
71000	7796000
72000	10021000
73000	998000
74000	8752000
75000	7880000
76000	12565000
77000	12165000
78000	11399000
79000	11892000
80000	10804000
81000	1000000
82000	4477000
83000	5055000
84000	14656000
85000	12326000
86000	0
87000	13806000
88000	15436000
89000	14442000
90000	13682000
91000	15248000
92000	15050000
93000	13972000
94000	13359000
95000	13910000
96000	9976000
97000	11594000
98000	8954000
99000	16678000
100000	15759000
101000	26051000
102000	19083000
103000	23675000
104000	28305000
105000	25636000
106000	12414000
107000	20250000
108000	19666000
109000	16266000
110000	17884000
111000	16130000
112000	22106000
113000	11604000
114000	6076000
115000	17384000
116000	15646000
117000	8090000
118000	17599000
119000	11928000
120000	7048000
121000	19363000
122000	10112000
123000	17595000
124000	12101000
125000	21029000
126000	13124000
127000	8873000
128000	18303000
129000	10832000
130000	20099000
131000	16210000
132000	11482000
133000	6491000
134000	21501000
135000	10538000
136000	19177000
137000	10926000
138000	24033000
139000	12952000
140000	24193000
141000	9393000
142000	15883000
143000	19076000
144000	12268000
145000	18801000
146000	11686000
147000	18146000
148000	13571000
149000	23484000
150000	12118000
151000	20994000
152000	22923000
153000	13368000
154000	17557000
155000	24969000
156000	12371000
157000	18491000
158000	7913000
