1000	0
2000	0
3000	1607000
4000	987000
5000	2568000
6000	2039000
7000	1249000
8000	3167000
9000	3181000
10000	1867000
11000	5069000
12000	3074000
13000	999000
14000	5148000
15000	1271000
16000	5411000
17000	12131000
18000	996000
19000	16256000
20000	14034000
21000	999000
22000	7510000
23000	10754000
24000	10379000
25000	11311000
26000	15629000
27000	15203000
28000	24693000
29000	17449000
30000	19758000
31000	10668000
32000	8779000
33000	14924000
34000	14780000
35000	13256000
36000	22134000
37000	16083000
38000	9130000
39000	20726000
40000	13188000
41000	11442000
42000	16369000
43000	26096000
44000	28286000
45000	16842000
46000	21958000
47000	21190000
48000	28614000
49000	26017000
50000	27710000
51000	33281000
52000	31032000
53000	32279000
54000	30297000
55000	33909000
56000	41511000
57000	30632000
58000	34758000
59000	35771000
60000	22724000
61000	31375000
62000	32341000
63000	34283000
64000	35451000
65000	34214000
66000	32425000
67000	25861000
68000	26576000
69000	34905000
70000	31603000
71000	29208000
72000	36412000
73000	31376000
74000	38928000
75000	31494000
76000	25070000
77000	33086000
78000	37663000
79000	46064000
80000	45008000
81000	34960000
82000	40352000
83000	42847000
84000	41837000
85000	34316000
86000	53353000
87000	82082000
88000	50079000
89000	42280000
90000	46330000
91000	42860000
92000	42246000
93000	51941000
94000	42886000
95000	42503000
96000	41752000
97000	36670000
98000	50017000
99000	41943000
100000	40993000
101000	49690000
102000	46783000
103000	43762000
104000	54621000
105000	45265000
106000	55591000
107000	43657000
108000	51186000
109000	69435000
110000	48552000
111000	53168000
112000	50038000
113000	59063000
114000	59297000
115000	59274000
116000	47801000
117000	49985000
118000	64072000
119000	59689000
120000	64028000
121000	64326000
122000	59366000
123000	64128000
124000	72416000
125000	61646000
126000	61206000
127000	54608000
128000	68767000
129000	76674000
130000	61732000
131000	71378000
132000	59072000
133000	66515000
134000	62222000
135000	58262000
136000	66418000
137000	65677000
138000	76577000
139000	62798000
140000	70654000
141000	57867000
142000	66589000
143000	73861000
144000	76329000
145000	65551000
146000	65659000
147000	72311000
148000	66811000
149000	64535000
150000	72461000
151000	72168000
152000	64941000
153000	72547000
