1000	0
2000	0
3000	0
4000	2207000
5000	1995000
6000	999000
7000	1236000
8000	999000
9000	1180000
10000	2284000
11000	4207000
12000	2976000
13000	999000
14000	5343000
15000	998000
16000	6675000
17000	998000
18000	9911000
19000	10749000
20000	10062000
21000	5011000
22000	996000
23000	9803000
24000	9721000
25000	12516000
26000	1005000
27000	4624000
28000	8466000
29000	8676000
30000	16873000
31000	20459000
32000	16560000
33000	14223000
34000	19911000
35000	16893000
36000	11432000
37000	18892000
38000	15558000
39000	10641000
40000	8500000
41000	22025000
42000	21745000
43000	14954000
44000	12192000
45000	22878000
46000	18159000
47000	21645000
48000	10058000
49000	18998000
50000	27692000
51000	25277000
52000	26010000
53000	15568000
54000	21002000
55000	19813000
56000	36248000
57000	30707000
58000	32617000
59000	44241000
60000	34825000
61000	42340000
62000	39285000
63000	39044000
64000	23648000
65000	33260000
66000	38473000
67000	22103000
68000	35833000
69000	25132000
70000	38750000
71000	32978000
72000	31997000
73000	26122000
74000	38345000
75000	34072000
76000	34370000
77000	25622000
78000	36667000
79000	42399000
80000	33480000
81000	52860000
82000	34011000
83000	38684000
84000	41738000
85000	38909000
86000	43808000
87000	32244000
88000	35322000
89000	41185000
90000	42867000
91000	36862000
92000	41022000
93000	43550000
94000	44323000
95000	46434000
96000	45671000
97000	43660000
98000	48860000
99000	45824000
100000	48700000
101000	44889000
102000	43026000
103000	51480000
104000	45846000
105000	56313000
106000	45238000
107000	44084000
108000	51145000
109000	59340000
110000	44164000
111000	51281000
112000	58305000
113000	45583000
114000	54994000
115000	60894000
116000	54140000
117000	59775000
118000	59922000
119000	57924000
120000	58901000
121000	59760000
122000	51325000
123000	63667000
124000	64663000
125000	63175000
126000	58823000
127000	60723000
128000	70939000
129000	62131000
130000	58606000
131000	67775000
132000	62498000
133000	59980000
134000	65905000
135000	64674000
136000	67814000
137000	59309000
138000	64805000
139000	68767000
140000	74578000
141000	62450000
142000	66623000
143000	75677000
144000	72445000
145000	63578000
146000	84551000
147000	59711000
148000	66661000
149000	81638000
150000	79423000
151000	76308000
152000	83849000
153000	78030000
154000	77220000
