1000	0
2000	0
3000	0
4000	998000
5000	0
6000	996000
7000	990000
8000	1166000
9000	202000
10000	0
11000	998000
12000	998000
13000	3743000
14000	1136000
15000	1431000
16000	1310000
17000	2135000
18000	1994000
19000	999000
20000	1853000
21000	2328000
22000	1994000
23000	3538000
24000	4650000
25000	4672000
26000	5893000
27000	0
28000	997000
29000	5337000
30000	991000
31000	1619000
32000	3638000
33000	1994000
34000	4925000
35000	3682000
36000	996000
37000	5393000
38000	996000
39000	6282000
40000	0
41000	7313000
42000	997000
43000	4691000
44000	1013000
45000	7228000
46000	5855000
47000	11310000
48000	0
49000	9969000
50000	7561000
51000	2443000
52000	5231000
53000	9215000
54000	998000
55000	7345000
56000	8784000
57000	998000
58000	8333000
59000	999000
60000	1906000
61000	7339000
62000	0
63000	6881000
64000	9232000
65000	0
66000	8660000
67000	9268000
68000	0
69000	6514000
70000	7483000
71000	10734000
72000	0
73000	4421000
74000	9432000
75000	10098000
76000	12348000
77000	14151000
78000	11367000
79000	997000
80000	5779000
81000	3883000
82000	12514000
83000	13098000
84000	16996000
85000	11905000
86000	12831000
87000	0
88000	0
89000	16203000
90000	12434000
91000	9966000
92000	7145000
93000	16688000
94000	13850000
95000	12456000
96000	12606000
97000	8561000
98000	16385000
99000	16197000
100000	10592000
101000	24229000
102000	21008000
103000	29024000
104000	22833000
105000	25696000
106000	26699000
107000	10288000
108000	21708000
109000	17885000
110000	18084000
111000	5243000
112000	14881000
113000	11605000
114000	9416000
115000	20695000
116000	13608000
117000	10393000
118000	16473000
119000	12495000
120000	7223000
121000	17837000
122000	18390000
123000	9989000
124000	19058000
125000	13784000
126000	10015000
127000	18564000
128000	12868000
129000	6718000
130000	19478000
131000	13711000
132000	20440000
133000	11804000
134000	23794000
135000	10612000
136000	22528000
137000	11834000
138000	16345000
139000	11488000
140000	19922000
141000	23045000
142000	12190000
143000	20867000
144000	8102000
145000	16368000
146000	12336000
147000	19999000
148000	8554000
149000	14048000
150000	25936000
151000	26320000
152000	14092000
153000	16864000
154000	7704000
155000	17657000
156000	22880000
157000	15081000
158000	19835000
159000	25186000
