1000	0
2000	0
3000	0
4000	0
5000	998000
6000	0
7000	0
8000	0
9000	998000
10000	997000
11000	996000
12000	997000
13000	997000
14000	996000
15000	997000
16000	0
17000	1865000
18000	1033000
19000	0
20000	0
21000	0
22000	0
23000	998000
24000	0
25000	999000
26000	999000
27000	1972000
28000	997000
29000	999000
30000	3659000
31000	2277000
32000	998000
33000	5919000
34000	1005000
35000	2579000
36000	2670000
37000	6049000
38000	0
39000	6047000
40000	0
41000	998000
42000	4850000
43000	0
44000	0
45000	3731000
46000	0
47000	3476000
48000	1994000
49000	2776000
50000	4792000
51000	3635000
52000	5252000
53000	2987000
54000	1012000
55000	3839000
56000	7111000
57000	3003000
58000	7342000
59000	3178000
60000	3273000
61000	999000
62000	6824000
63000	1996000
64000	4057000
65000	7848000
66000	0
67000	5690000
68000	0
69000	5659000
70000	0
71000	3162000
72000	8767000
73000	0
74000	7200000
75000	0
76000	6545000
77000	8837000
78000	0
79000	2845000
80000	0
81000	0
82000	7749000
83000	0
84000	7498000
85000	1995000
86000	5911000
87000	7532000
88000	997000
89000	9634000
90000	7729000
91000	11456000
92000	4237000
93000	0
94000	6542000
95000	9365000
96000	10626000
97000	0
98000	5707000
99000	10743000
100000	9126000
101000	0
102000	3757000
103000	8954000
104000	10565000
105000	10304000
106000	0
107000	2890000
108000	5785000
109000	9196000
110000	11055000
111000	11836000
112000	0
113000	2043000
114000	5036000
115000	4711000
116000	5929000
117000	4080000
118000	5094000
119000	20300000
120000	11869000
121000	22924000
122000	13823000
123000	15626000
124000	20042000
125000	20652000
126000	18203000
127000	10731000
128000	13045000
129000	9966000
130000	13020000
131000	5993000
132000	13842000
133000	13240000
134000	12930000
135000	14907000
136000	15795000
137000	13696000
138000	6176000
139000	6691000
140000	7734000
141000	11533000
142000	14055000
143000	14658000
144000	12002000
145000	10273000
146000	13020000
147000	12901000
148000	11823000
149000	6312000
150000	15924000
151000	14848000
152000	11385000
153000	10432000
154000	10631000
155000	14010000
156000	3942000
157000	7721000
158000	15724000
159000	15568000
160000	10125000
161000	11096000
162000	17140000
163000	14050000
164000	16464000
