1000	1123000
2000	0
3000	1027000
4000	1226000
5000	1340000
6000	1261000
7000	1300000
8000	1025000
9000	2367000
10000	1024000
11000	1025000
12000	4421000
13000	2027000
14000	5519000
15000	3488000
16000	1024000
17000	5488000
18000	1024000
19000	3375000
20000	7894000
21000	12022000
22000	3964000
23000	8426000
24000	9413000
25000	997000
26000	6778000
27000	10290000
28000	11668000
29000	1041000
30000	6630000
31000	8541000
32000	10211000
33000	11372000
34000	13677000
35000	5018000
36000	19389000
37000	16725000
38000	14035000
39000	12541000
40000	10982000
41000	16299000
42000	14746000
43000	14847000
44000	15860000
45000	13666000
46000	13322000
47000	11230000
48000	8632000
49000	19336000
50000	22469000
51000	9203000
52000	18050000
53000	18686000
54000	5816000
55000	20739000
56000	6746000
57000	17753000
58000	10371000
59000	18947000
60000	25999000
61000	31474000
62000	10250000
63000	19165000
64000	26837000
65000	32357000
66000	21245000
67000	16388000
68000	27651000
69000	36731000
70000	34759000
71000	23340000
72000	12970000
73000	19276000
74000	21456000
75000	31358000
76000	24451000
77000	21013000
78000	33118000
79000	29233000
80000	32831000
81000	32139000
82000	30769000
83000	29473000
84000	21525000
85000	27327000
86000	18072000
87000	33762000
88000	33277000
89000	24979000
90000	38984000
91000	32409000
92000	29435000
93000	24831000
94000	39937000
95000	27407000
96000	33928000
97000	32291000
98000	21427000
99000	35269000
100000	37141000
101000	32370000
102000	39629000
103000	43583000
104000	31882000
105000	37792000
106000	34372000
107000	42413000
108000	35135000
109000	37097000
110000	30753000
111000	36434000
112000	39330000
113000	31914000
114000	35645000
115000	34889000
116000	42967000
117000	44424000
118000	43223000
119000	45065000
120000	41573000
121000	43591000
122000	41990000
123000	44023000
124000	43410000
125000	42907000
126000	43408000
127000	43561000
128000	44266000
129000	36114000
130000	37069000
131000	36687000
132000	50074000
133000	46652000
134000	42209000
135000	48112000
136000	60484000
137000	49655000
138000	44414000
139000	42942000
140000	35808000
141000	50312000
142000	43991000
143000	58430000
144000	44937000
145000	41545000
146000	48685000
147000	55979000
148000	47689000
149000	52252000
150000	51153000
151000	57517000
152000	64008000
153000	56620000
154000	46294000
155000	50278000
156000	51136000
157000	55865000
158000	47509000
159000	50966000
160000	51262000
161000	50381000
162000	57402000
163000	56878000
164000	58413000
165000	59469000
166000	51226000
167000	51033000
168000	65860000
169000	48201000
170000	50147000
171000	65560000
172000	58999000
173000	59318000
174000	58008000
175000	71314000
176000	64634000
177000	76217000
178000	59241000
179000	65390000
180000	60751000
181000	59207000
182000	50343000
183000	62941000
184000	50046000
185000	67142000
186000	74277000
187000	65573000
188000	60585000
